pl05	1.2986	26/05/2017 18:31:08	Mowie pada teraz	a	69.0766	5.6992	6.5582	68.9141	-67.5049	68.9201	*	*	*	*	*	*	*	*	*	*	*	*	26.6218	7.0857	24.1424	7.4355	21.6583	7.7372	19.1275	7.4366	16.6178	6.8091	14.1562	5.5850	11.7760	4.5157	9.4119	4.2606	7.0273	4.2779	4.6368	4.2065	2.2432	4.0495	-0.1427	3.7700	-2.5037	3.3262	-4.8320	2.7333	-7.1259	2.0185	-9.3897	1.2164	-11.5885	0.2494	-13.7519	-0.7837	-15.8742	-1.8899	-17.9931	-2.9913	-20.1331	-4.0572	-22.2358	-5.2015	-24.2444	-6.5033	-26.0212	-8.1314	-27.6340	-9.9392	-28.9235	-12.0878	-29.9944	-14.3949	-31.2680	-16.3880	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.3017	26/05/2017 18:31:11	Mowie poko teraz	O	64.4679	8.7673	8.4743	85.1028	128.7689	129.8893	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.6448	0.9199	16.3952	1.1125	14.1373	1.0859	11.8771	1.2186	9.5910	1.5296	7.2794	1.7748	4.8306	2.7826	2.2352	4.0963	-0.8262	7.0580	-4.7001	12.3089	-8.5447	15.9085	-12.2630	18.0816	-15.6240	18.5974	-18.5913	17.8203	-21.3660	16.5398	-23.5771	14.0983	-25.2790	10.8738	-26.0165	6.2496	-25.8200	0.5981	-26.3437	-3.3572	-27.3683	-6.2574	-28.1457	-9.2773	-28.8076	-12.2275	-29.7250	-14.6973	-30.8282	-16.8482	-31.9303	-18.9230	-33.3085	-20.6844	-34.4415	-22.6377	-35.6920	-24.4634	*	*	*	*	*	*	*	*
pl05	1.1805	26/05/2017 18:31:14	Mowie paka teraz	a	67.1020	15.7209	15.6542	86.5285	127.6766	129.2553	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	21.0245	1.9350	18.7762	2.6936	16.4820	3.3329	14.1492	3.9152	11.7532	5.2575	9.2501	6.7259	6.5574	8.9437	3.6482	11.4730	0.5394	13.9703	-2.7403	16.2663	-6.1349	18.1769	-9.5084	19.3283	-12.6627	19.3314	-15.5681	18.4417	-18.3498	17.2143	-20.5722	14.7337	-22.5169	11.8977	-23.4793	7.4489	-24.5565	3.6919	-25.6322	0.2943	-27.0844	-2.2470	-27.5174	-6.0501	-28.7080	-8.5500	-29.5483	-11.3354	-30.4632	-13.8688	-31.5721	-16.0698	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.1702	26/05/2017 18:31:22	Mowie pogo teraz	O	67.6603	42.5459	42.7757	86.5106	152.8770	155.4268	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	16.5082	4.0041	14.1505	4.2283	11.7635	4.9242	9.2930	6.0728	6.7749	6.7846	4.0934	8.2008	1.2915	9.5909	-1.7587	11.5441	-5.7509	16.6063	-9.5226	19.3786	-12.8904	20.0434	-15.7390	18.9179	-18.4374	17.4341	-20.8345	15.3304	-22.3912	11.6370	-23.7433	7.9512	-24.8006	4.1195	-25.2475	-0.3281	-25.9699	-3.9173	-26.6273	-7.2883	-27.3399	-10.3196	-27.9042	-13.3153	-29.2524	-15.2276	-29.8501	-17.8718	-30.9977	-19.8333	-32.2470	-21.6505	-34.3258	-22.7358	*	*	*	*	*	*	*	*	*	*
pl05	1.5860	26/05/2017 18:32:40	Mowie pata teraz	a	68.8769	39.2793	39.3790	72.4978	-24.9521	25.6195	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.8338	5.3025	21.3890	5.2718	18.9585	5.1549	16.5524	5.1337	14.1546	5.1962	11.7494	5.3845	9.3123	5.7791	6.8458	6.0804	4.3471	6.3359	1.8228	6.4976	-0.6837	6.3727	-3.1954	6.1553	-5.6908	5.7809	-8.1670	5.2740	-10.5902	4.5633	-12.9493	3.6636	-15.2753	2.6823	-17.5655	1.6206	-19.7416	0.3360	-21.8309	-1.0829	-23.7593	-2.7363	-25.3010	-4.9197	-26.8121	-7.0312	-28.2118	-9.1917	-29.4625	-11.4387	-31.1183	-13.1336	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.2476	26/05/2017 18:32:43	Mowie paga teraz	a	69.2788	37.8679	38.3721	86.3752	102.2066	104.9056	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	19.0146	5.9126	16.6098	6.6020	14.1650	7.6676	11.6272	9.3698	8.8425	12.9402	5.7039	17.4197	2.6303	18.9541	-0.5526	20.3280	-3.7138	20.9499	-6.8860	21.2488	-10.0106	21.1106	-12.9068	20.0947	-15.3866	17.9354	-17.6115	15.3619	-18.8527	10.8215	-19.6375	5.9212	-20.3489	1.4918	-21.4170	-1.8081	-22.4487	-4.8570	-23.2201	-8.0384	-24.4448	-10.3243	-25.7567	-12.3674	-27.0122	-14.3895	-28.7070	-15.8397	-30.3310	-17.3686	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.2220	26/05/2017 18:32:49	Mowie poto teraz	O	66.9659	32.6698	32.8226	71.5453	6.6816	7.1328	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.5155	3.1016	21.1582	3.1590	18.8088	3.1335	16.4735	3.1163	14.1460	3.1538	11.8142	3.2697	9.4691	3.3880	7.1121	3.4358	4.7219	3.5814	2.2844	3.8098	-0.2100	4.0937	-2.7565	4.3602	-5.3184	4.4592	-7.9491	4.5927	-10.5917	4.5675	-13.2042	4.3034	-15.7752	3.8197	-18.2839	3.1116	-20.7524	2.2595	-23.2024	1.3198	-25.6129	0.2631	-27.7439	-1.2587	-29.4134	-3.4125	-30.8618	-5.7640	-31.9006	-8.5026	-32.4158	-11.6775	-33.1996	-14.3667	-34.0054	-16.8978	-34.9685	-19.1736	-36.4724	-20.9148	*	*	*	*	*	*	*	*	*	*
pl05	1.1766	26/05/2017 18:32:55	Mowie podo teraz	O	66.9491	27.7396	28.2310	70.8334	-28.0570	27.5920	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.4951	2.9608	21.1614	3.1875	18.8242	3.3417	16.4864	3.4475	14.1476	3.5367	11.8018	3.6750	9.4416	3.8076	7.0682	3.8716	4.6689	3.9708	2.2368	4.0873	-0.2320	4.1993	-2.7251	4.2318	-5.2271	4.1351	-7.7162	3.8643	-10.2091	3.5008	-12.6719	2.9677	-15.1542	2.4068	-17.6360	1.7669	-20.0734	0.9675	-22.4699	0.0365	-24.6926	-1.2260	-26.6845	-2.8464	-28.4502	-4.7524	-29.6737	-7.3008	-30.8013	-9.8264	-31.5657	-12.6315	-32.1236	-15.4927	-32.9465	-17.9313	-33.9347	-20.1145	-35.1054	-22.0745	*	*	*	*	*	*	*	*	*	*
pl05	1.3036	26/05/2017 18:33:01	Mowie pada teraz	a	68.7754	8.0725	8.8210	68.9828	-49.0181	50.3648	*	*	*	*	*	*	*	*	*	*	*	*	26.1773	4.6219	23.7747	4.8938	21.3682	5.0812	18.9607	5.1843	16.5508	5.0949	14.1548	5.2487	11.7503	5.3533	9.3371	5.4005	6.9208	5.3362	4.5085	5.1495	2.1156	4.7928	-0.2443	4.2586	-2.5847	3.6576	-4.8710	2.8716	-7.1101	1.9690	-9.3244	1.0343	-11.4823	-0.0172	-13.6086	-1.1098	-15.7196	-2.2107	-17.8107	-3.3385	-19.8357	-4.5783	-21.7524	-5.9836	-23.4337	-7.7183	-24.8373	-9.7783	-26.1653	-11.8388	-27.4279	-13.8890	-28.7776	-15.7606	-30.2289	-17.4754	-31.6327	-19.2135	-33.0494	-20.9202	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.2847	26/05/2017 18:33:04	Mowie poko teraz	O	63.9338	6.1713	5.7198	85.2184	108.9893	109.7101	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.9073	0.8614	18.6160	0.5309	16.3801	0.7265	14.1366	0.9244	11.8741	1.3149	9.5614	1.9819	7.1509	3.0510	4.3775	6.1125	1.1753	10.2675	-2.1300	13.3304	-5.5225	15.6723	-8.7166	16.5186	-12.2231	17.9567	-15.3415	17.8099	-17.9592	16.2343	-20.4556	14.4684	-22.4650	11.7901	-23.3639	7.2292	-24.1285	2.9422	-25.1011	-0.5650	-26.1072	-3.7116	-26.9467	-6.8440	-27.5631	-10.0308	-28.5814	-12.4998	-29.4483	-15.0078	-30.5713	-17.1171	-31.9258	-18.9275	-33.2321	-20.7540	-35.1203	-22.0618	*	*	*	*	*	*	*	*	*	*
