pl05	1.2235	26/05/2017 18:31:08	Mowie pada teraz	max_TT	67.3161	25.3506	25.3983	74.0869	-18.5566	17.3016	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	21.2283	3.8004	18.8594	3.8175	16.5000	3.7954	14.1489	3.8476	11.7965	3.8476	9.4358	3.8958	7.0623	3.9302	4.6816	3.8778	2.2763	3.8572	-0.3589	4.8099	-3.1184	5.8401	-6.0015	6.8834	-9.0303	7.9733	-11.7411	7.7720	-14.3141	7.0881	-16.7446	6.0253	-19.0514	4.7047	-21.2567	3.2194	-23.4475	1.7491	-25.6013	0.2444	-27.6705	-1.3687	-29.5777	-3.1839	-31.1760	-5.3577	-32.5707	-7.6956	-33.9034	-10.0079	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.3585	26/05/2017 18:31:11	Mowie poko teraz	max_TD	65.4181	14.5302	14.8125	90.0621	-8.1348	4.5776	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.8878	0.6833	18.6744	1.3199	16.4389	2.2317	14.1439	2.6574	11.8203	3.0714	9.4188	4.1545	6.7593	6.9396	3.4818	12.6954	-0.0237	17.2485	-3.4537	19.6985	-6.8495	21.0995	-10.2055	21.8023	-13.4340	21.7431	-16.4453	20.8871	-19.2790	19.5460	-21.8321	17.6003	-23.2972	13.5173	-23.9524	8.3492	-24.0154	2.7439	-23.9845	-2.3719	-24.9297	-5.4763	-25.7240	-8.5448	-26.7169	-11.1254	-27.6311	-13.6442	-28.7280	-15.8161	-29.9491	-17.7682	-31.4461	-19.3956	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.2325	26/05/2017 18:31:14	Mowie paka teraz	max_TD	67.7910	4.4193	4.5319	89.9105	-9.5577	6.2122	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	21.1677	3.2456	18.8758	4.0392	16.5259	4.4570	14.1558	5.4695	11.6997	7.0038	9.0681	9.5011	6.2109	12.3852	3.1206	15.3506	-0.6175	20.7061	-4.1418	23.0087	-7.4993	23.7569	-10.7439	23.7127	-13.7376	22.6925	-16.2634	20.3801	-18.3232	17.1476	-19.8238	13.0310	-21.1021	8.9612	-21.6472	3.9624	-23.0372	1.0303	-23.8856	-2.5318	-24.8523	-5.5922	-26.1638	-7.9330	-27.4112	-10.2274	-28.8294	-12.2012	-29.9496	-14.4452	-31.5143	-16.1303	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.2145	26/05/2017 18:31:22	Mowie pogo teraz	max_TD	69.0953	0.6618	1.9474	90.7820	-10.5247	6.2389	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	19.0107	5.8603	16.5813	5.8737	14.1602	6.5234	11.6899	7.3230	9.0462	9.8346	6.1292	13.1957	2.9138	16.8705	-0.5451	20.2847	-4.1189	22.8984	-7.4067	23.3781	-10.6163	23.2601	-13.7689	22.7903	-16.6112	21.3498	-18.3733	17.2732	-19.3922	12.0490	-20.0170	6.7090	-20.4346	1.6548	-21.1642	-2.2509	-21.6850	-6.0927	-22.3228	-9.3831	-22.8496	-12.5434	-23.5391	-15.2357	-24.4619	-17.4609	-25.6828	-19.2338	-26.9843	-20.8707	-28.1804	-22.5828	-29.8406	-23.8406	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.5765	26/05/2017 18:32:40	Mowie pata teraz	max_TT	68.4990	39.7911	39.8064	72.7436	-29.0565	29.3732	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.8978	5.7451	21.4105	5.4682	18.9525	5.0748	16.5369	4.7388	14.1527	4.7361	11.7656	4.8538	9.3533	5.1528	6.9022	5.5207	4.4055	5.9066	1.8575	6.2958	-0.6973	6.4380	-3.2494	6.3760	-5.7719	6.0686	-8.2680	5.5896	-10.7225	4.9321	-13.1163	4.0827	-15.4721	3.1300	-17.7806	2.0669	-20.0068	0.8408	-22.1441	-0.5343	-24.1449	-2.1123	-25.8434	-4.1069	-27.3814	-6.2392	-28.8178	-8.4080	-30.0384	-10.7452	-31.4614	-12.7486	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.2825	26/05/2017 18:32:43	Mowie paga teraz	max_TD	70.5953	9.5100	10.6182	87.7439	-8.0585	4.9953	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	21.4329	5.6734	19.0223	6.0162	16.6080	6.5560	14.1722	9.3728	11.5449	12.0520	8.7043	15.0463	5.7385	17.0754	2.7808	17.8478	-0.5188	20.1313	-3.6558	20.6705	-6.8189	20.9745	-9.9650	20.9487	-12.8598	19.9478	-15.2998	17.6935	-17.2710	14.5074	-18.7755	10.6459	-19.4216	5.4731	-19.5991	0.0649	-19.5443	-5.0887	-20.2499	-8.4149	-21.0625	-11.2720	-21.5437	-14.3600	-22.6472	-16.3894	-24.3421	-17.6050	-25.6034	-19.3229	-27.6872	-20.1351	-29.5436	-21.2524	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.2765	26/05/2017 18:32:49	Mowie poto teraz	max_TT	68.0902	-2.0771	1.0796	71.5649	14.7953	14.1640	*	*	*	*	*	*	*	*	*	*	*	*	26.0180	3.7394	23.6463	4.0062	21.2708	4.1897	18.8994	4.3566	16.5301	4.5632	14.1527	4.7342	11.7624	4.9586	9.3511	5.1877	6.9206	5.3379	4.4730	5.4107	2.0154	5.3764	-0.4354	5.1781	-2.9063	4.9726	-5.3988	4.7445	-7.8871	4.3988	-10.3607	3.9236	-12.7508	3.1656	-15.1139	2.3150	-17.4790	1.4410	-19.9099	0.6562	-22.2826	-0.2917	-24.2615	-1.9237	-26.0399	-3.8123	-27.7211	-5.7666	-29.2088	-7.9021	-30.8165	-9.8082	-31.8702	-12.2898	-32.6615	-14.9298	-33.3425	-17.5448	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.0995	26/05/2017 18:32:55	Mowie podo teraz	max_TT	64.8397	20.4277	20.4124	69.1812	71.2643	71.3902	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.8954	0.7530	18.6549	1.0557	16.4017	1.2803	14.1391	1.5172	11.8665	1.5636	9.5928	1.5023	7.3145	1.4265	5.0245	1.3569	2.7445	1.1311	0.4691	0.8266	-1.8275	0.5607	-4.2541	0.6822	*	*	*	*	*	*	*	*	-20.4523	7.6123	-23.7463	7.9569	*	*	*	*	*	*	*	*	*	*	-32.9957	-7.1837	-32.8097	-11.2354	-32.9811	-14.5954	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.2305	26/05/2017 18:33:01	Mowie pada teraz	max_TT	66.9368	29.2473	29.2664	73.4497	-24.4808	23.0961	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.5044	3.0250	21.1440	3.0286	18.7951	2.9491	16.4715	3.0648	14.1463	3.2137	11.8158	3.2163	9.4801	3.2211	7.1379	3.1804	4.7901	3.0802	2.4270	2.9794	-0.0503	3.3254	-2.7685	4.4092	-5.6153	5.5129	-8.5796	6.5639	-11.5091	7.1250	-14.1115	6.5798	-16.6165	5.7337	-19.0225	4.6447	-21.3542	3.4049	-23.5880	1.9952	-25.7460	0.4784	-27.7674	-1.2234	-29.3956	-3.4373	-30.6776	-6.0023	-31.7093	-8.7329	-32.7245	-11.3311	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.3465	26/05/2017 18:33:04	Mowie poko teraz	max_TD	65.4285	27.6794	27.6775	90.0615	-10.1261	6.6452	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.6347	0.7834	16.4051	1.3657	14.1409	1.9336	11.8275	2.8350	9.3129	5.7700	6.4452	10.0587	3.2491	14.4061	-0.2387	18.5005	-3.7700	21.2199	-7.3184	23.0172	-10.6903	23.5227	-13.8616	23.0801	-16.6828	21.5494	-18.9371	18.6880	-20.7050	15.0359	-21.8463	10.5058	-23.0671	6.6645	-24.2450	3.1463	-25.0246	-0.6888	-25.7454	-4.2538	-26.5638	-7.3766	-27.9340	-9.5511	-29.1090	-11.8644	-30.1746	-14.1927	-31.1759	-16.4844	-32.6357	-18.2347	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.2905	26/05/2017 18:33:07	Mowie paka teraz	max_TD	68.7383	17.7879	17.9939	89.5166	-6.5289	4.1637	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.9358	4.8482	16.5588	5.2974	14.1587	6.1582	11.6750	7.8095	9.0587	9.6447	6.2154	12.3405	3.0861	15.6042	-0.1412	17.9327	-3.4681	19.7675	-6.6478	20.2746	-9.9296	20.8232	-13.1225	20.7692	-15.9695	19.5608	-18.0315	16.4156	-19.7803	12.9321	-21.0120	8.7741	-21.9278	4.4964	-22.3584	-0.1589	-23.3583	-3.3851	-24.5580	-6.0333	-25.8957	-8.3059	-27.0476	-10.6977	-28.2265	-12.9272	-29.5992	-14.8384	-31.1211	-16.5418	-32.6897	-18.1820	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.2265	26/05/2017 18:33:14	Mowie pogo teraz	max_TD	67.7055	8.6441	9.9201	88.1455	-8.1215	5.0831	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.8672	3.9228	16.5304	4.5712	14.1574	5.8563	11.6807	7.6221	9.0127	10.3448	6.1630	12.8601	3.0687	15.7320	-0.1511	17.9907	-3.4762	19.8068	-6.7861	20.8403	-10.1465	21.5929	-13.1813	20.9530	-16.0079	19.6677	-18.3173	17.1327	-19.9618	13.3450	-20.9375	8.6195	-21.5194	3.7191	-22.0908	-0.6277	-22.7144	-4.4270	-23.4439	-7.7030	-24.1849	-10.6859	-24.7447	-13.6764	-25.3876	-16.3460	-26.6866	-18.1072	-27.5249	-20.3049	-28.7224	-22.0538	-30.1840	-23.5280	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.8135	26/05/2017 18:33:26	Mowie pata teraz	max_TT	70.6377	-1.6460	0.9308	73.0573	40.4396	39.9799	*	*	*	*	*	*	*	*	*	*	*	*	*	*	24.0032	6.4736	21.5415	6.6680	19.0810	6.8090	16.6224	6.9244	14.1626	7.0973	11.6884	7.3729	9.1743	7.8826	6.6213	8.3097	4.0397	8.5949	1.4500	8.6679	-1.0652	8.2077	-3.5316	7.5300	-5.9606	6.7382	-8.3222	5.7593	-10.6154	4.6336	-12.8675	3.4584	-15.0477	2.1645	-17.1704	0.8006	-19.1934	-0.7072	-21.0822	-2.3945	-22.7017	-4.4475	-24.2184	-6.5422	-25.7303	-8.5360	-27.2647	-10.4169	-28.9494	-12.0566	-30.6079	-13.7064	-32.2037	-15.4089	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
