it04	1.1995	11/06/2017 08:38:07	Dico paca lentamente	max_TD	66.0718	4.2667	4.5166	82.4286	-4.3983	2.2812	*	*	*	*	*	*	*	*	23.7330	3.1159	21.8237	3.7951	19.8613	4.2087	17.9088	4.9198	15.9248	5.7089	13.9060	7.0909	11.7867	9.5313	9.5131	12.0708	7.0915	14.4369	4.4978	16.9558	1.8983	18.2935	-0.6768	18.8802	-3.2071	18.9392	-5.7678	18.9761	-8.2869	18.7102	-10.6687	17.9018	-12.9643	16.8517	-15.1046	15.4280	-16.1891	11.4652	-16.6061	6.4695	-16.7600	1.5433	-17.0937	-2.4456	-17.7799	-5.3635	-19.3089	-6.5874	-21.0654	-7.4192	-22.5803	-8.6348	-23.4626	-10.7127	-24.2489	-12.7981	-25.1739	-14.6016	-25.6023	-16.9022	-25.4969	-19.6511	-25.0478	-22.5687	*	*	-23.3661	-28.5298	-23.5209	-30.3491	-24.1526	-31.7051	-25.2370	-32.6940	-26.5468	-33.5451
it04	1.2060	11/06/2017 08:38:07	Dico paca lentamente	NOFF_TD	66.0807	3.1166	3.2806	82.3189	-15.8157	13.7749	*	*	*	*	*	*	*	*	23.7210	3.0433	21.7987	3.6102	19.8484	4.0853	17.9018	4.8243	15.9237	5.6837	13.9067	7.1454	11.7842	9.6755	9.5021	12.3025	7.0689	14.7254	4.4665	17.2436	1.8544	18.6081	-0.7171	19.1168	-3.2288	19.0469	-5.7554	18.9231	-8.2190	18.4548	-10.5749	17.5877	-12.7965	16.3463	-14.9358	14.9667	-16.0882	11.2134	-16.6017	6.4593	-16.8454	1.7238	-17.1772	-2.2821	-17.8459	-5.2433	-19.1849	-6.7976	-20.7881	-7.8585	-22.2351	-9.1465	-23.1279	-11.1777	-23.9236	-13.2223	-24.9565	-14.8680	-25.6109	-16.8923	-25.7294	-19.3991	-25.3782	-22.2316	*	*	-23.9072	-28.0409	-23.9851	-29.9545	-24.6049	-31.3437	-25.8102	-32.2639	-27.3922	-32.9500
it04	1.1920	11/06/2017 08:38:07	Dico paca lentamente	NONS_TD	66.0135	6.4468	6.6795	82.4171	13.6223	15.6898	*	*	*	*	*	*	*	*	23.7387	3.1497	21.8386	3.9049	19.8738	4.3287	17.9194	5.0629	15.9335	5.9088	13.9090	7.3231	11.7846	9.6532	9.5121	12.0921	7.0923	14.4254	4.5107	16.8365	1.9230	18.1161	-0.6553	18.7543	-3.1949	18.8790	-5.7568	18.9291	-8.3102	18.7980	-10.7129	18.0498	-13.0382	17.0745	-15.1808	15.6362	-16.2816	11.6959	-16.6749	6.6272	-16.8210	1.6722	-17.1525	-2.3306	-17.8668	-5.2054	-19.5016	-6.2605	-21.3433	-6.9791	-22.8861	-8.1814	-23.8179	-10.2189	-24.6009	-12.3389	-25.4238	-14.2954	-25.7290	-16.7562	-25.4814	-19.6679	-24.9906	-22.6271	-24.1475	-25.7187	-23.2716	-28.6151	-23.4123	-30.4414	-24.0429	-31.7927	-24.9762	-32.8897	-25.9851	-33.9406
it04	1.1425	11/06/2017 08:38:07	Dico paca lentamente	peak1_TD	65.4054	11.4975	11.2648	79.4279	76.0975	76.2196	*	*	*	*	*	*	*	*	23.6653	2.7086	21.7267	3.0779	19.7856	3.4850	17.8489	4.1088	15.8877	4.8557	13.9006	6.6811	11.7834	9.7223	9.5031	12.2805	7.0600	14.8402	4.4958	16.9736	2.0391	17.2831	-0.3336	16.8668	-2.7548	16.6983	-5.0307	15.8205	-7.3891	15.3326	-9.6068	14.3453	-11.7482	13.1879	-13.9157	12.1791	-15.9509	10.8709	-17.1879	7.8027	-18.6162	5.4678	-19.9136	3.0766	-20.9568	0.4183	-22.1621	-1.7485	-23.7411	-3.1807	-24.6752	-5.5290	-25.4649	-7.9301	-26.3488	-10.0590	-27.2648	-12.0392	-28.1144	-14.0074	-28.8376	-16.0295	-29.0174	-18.5189	*	*	-27.3404	-24.9390	-26.4174	-27.8874	-25.7156	-30.4563	-25.7575	-32.3034	-26.0477	-33.8965
it04	1.2525	11/06/2017 08:38:07	Dico paca lentamente	peak2_TD	66.1217	13.5632	12.7182	79.3651	-68.8381	68.8820	*	*	*	*	*	*	25.6767	2.7220	23.7565	3.2573	21.8373	3.8950	19.9014	4.5932	17.9358	5.2848	15.9372	5.9930	13.9027	6.8453	11.8064	8.3876	9.5926	10.3990	7.2463	12.4521	4.7685	14.4630	2.2388	15.8507	-0.2146	16.1687	-2.6131	15.9964	-5.0056	15.7134	-7.3454	15.1684	-9.6578	14.5160	-11.7675	13.2460	-13.4913	11.0192	-14.9634	8.4063	-16.0018	5.0847	-16.9678	1.9825	-17.9512	-0.7664	-19.1770	-2.8208	-20.5005	-4.5665	-21.7711	-6.3014	-22.5344	-8.7028	-23.1947	-11.0849	-23.7650	-13.4293	-24.3278	-15.6385	-25.2513	-17.3066	-25.8564	-19.2614	*	*	-24.7657	-25.1251	-24.3158	-27.6717	-23.9615	-29.9746	-24.4422	-31.4737	-25.6654	-32.3725	-27.5925	-32.8089
it04	1.1955	11/06/2017 08:38:12	Dico pudu lentamente	max_TT	72.9866	-3.8776	2.1610	77.8367	-31.2252	31.6143	*	*	*	*	*	*	27.1339	10.0964	24.9845	10.6422	22.8149	11.1232	20.6272	11.5391	18.4277	11.9393	16.2123	12.3197	13.9775	12.5378	11.7312	12.7603	9.4616	13.1541	7.1612	13.5430	4.8212	13.9779	2.4466	14.3604	0.0504	14.6141	-2.3245	14.5664	-4.6636	14.2491	-6.9562	13.7045	-9.3413	13.4560	-11.2964	11.8269	-13.1282	10.0270	-14.7177	7.7934	-15.5645	4.0824	-16.2462	0.4568	-17.2051	-2.2275	-17.8575	-5.2223	-18.7412	-7.5501	-19.9973	-9.1112	-21.1026	-10.8254	-22.1996	-12.4679	-23.2491	-14.1022	-24.0324	-16.0005	-24.6293	-18.0234	-25.5519	-19.5915	-25.9674	-21.6305	-26.3315	-23.6217	-26.9429	-25.2981	-27.6404	-26.8481	*	*	*	*	*	*
it04	1.1990	11/06/2017 08:38:12	Dico pudu lentamente	NOFF_TT	72.9378	-8.0795	6.4468	77.7412	-30.1476	30.6091	*	*	*	*	*	*	27.1103	9.9766	24.9575	10.4796	22.7878	10.9228	20.6040	11.3174	18.4098	11.6960	16.2015	12.0716	13.9745	12.3113	11.7349	12.5448	9.4713	12.9498	7.1745	13.3727	4.8393	13.8114	2.4688	14.2005	0.0738	14.4768	-2.2981	14.4354	-4.6330	14.1182	-6.9308	13.6090	-9.3090	13.3480	-11.2977	11.8307	-13.0821	9.9008	-14.6553	7.6376	-15.4916	3.9153	-16.2053	0.3704	-17.1589	-2.3181	-17.8731	-5.1938	-18.7529	-7.5302	-20.0087	-9.0931	-21.1061	-10.8203	-22.2476	-12.4012	-23.3849	-13.9251	-24.2443	-15.7409	-24.9421	-17.6629	-25.9110	-19.2022	-26.2831	-21.3084	-26.5579	-23.4042	-27.1280	-25.1309	-27.6757	-26.8181	*	*	*	*	*	*
it04	1.1870	11/06/2017 08:38:12	Dico pudu lentamente	NONS_TT	73.0431	13.7939	15.8081	78.2633	-33.2909	33.3290	*	*	*	*	*	*	27.2359	10.6123	25.0521	11.0488	22.8550	11.4192	20.6481	11.7389	18.4370	12.0645	16.2146	12.3738	13.9785	12.6157	11.7289	12.8950	9.4539	13.3164	7.1436	13.7682	4.7920	14.2471	2.4041	14.6653	-0.0042	14.9345	-2.3888	14.8850	-4.7477	14.6093	-7.0781	14.1629	-9.4664	13.8750	-11.5495	12.5893	-13.2349	10.3186	-14.6303	7.5751	-15.6432	4.2628	-16.2337	0.4306	-17.0675	-2.4969	-17.9777	-5.0035	-18.8841	-7.3077	-19.9317	-9.2151	-21.0723	-10.8703	-22.1972	-12.4711	-23.3496	-13.9711	-24.3382	-15.6258	-25.1852	-17.3828	-26.2372	-18.8485	-26.8220	-20.7586	-27.1806	-22.8063	-27.5606	-24.7400	-28.0421	-26.5067	*	*	*	*	*	*
it04	1.1425	11/06/2017 08:38:12	Dico pudu lentamente	peak1_TT	70.3779	76.2539	76.3588	79.6861	-13.8721	13.2866	*	*	*	*	*	*	*	*	*	*	22.4514	8.4357	20.3427	8.8163	18.2189	9.1146	16.0894	9.4948	13.9442	10.0043	11.7713	10.4267	9.5707	10.8605	7.3322	11.3502	5.0053	12.2824	2.5666	13.4991	0.0670	14.5170	-2.4910	15.3915	-5.1061	16.1435	-7.5359	15.8850	-9.8750	15.2437	-11.5144	12.4834	-12.8620	9.2995	-13.9103	5.7785	-14.3389	1.2737	-14.8244	-2.5493	-15.8803	-4.8219	-17.1697	-6.4739	-18.6911	-7.6350	-20.4788	-8.3485	-22.0247	-9.4585	-23.6573	-10.4422	-25.1132	-11.6708	-25.9526	-13.6473	-26.6525	-15.6920	-27.5696	-17.4042	-28.2805	-19.2706	-28.3893	-21.6458	-28.9709	-23.4658	-29.4579	-25.3034	-29.7397	-27.2414	*	*	*	*
it04	1.2255	11/06/2017 08:38:12	Dico pudu lentamente	peak2_TT	71.8461	-28.7189	28.9192	77.2135	-6.6452	7.6942	*	*	*	*	*	*	*	*	24.7431	9.1901	22.5874	9.4407	20.4383	9.7309	18.2813	9.9590	16.1224	10.2528	13.9520	10.5969	11.7624	10.9428	9.5399	11.5066	7.2638	12.2268	4.9510	12.7825	2.5978	13.2751	0.2169	13.6374	-2.1251	13.5785	-4.4401	13.2924	-6.7620	12.9737	-9.0494	12.4785	-11.1712	11.4496	-12.7605	9.0221	-14.1728	6.4336	-15.0647	2.9371	-16.0510	0.0441	-16.9193	-2.7872	-17.9383	-5.0752	-18.8244	-7.4091	-19.9611	-9.1685	-21.0093	-10.9638	-22.4093	-12.1764	-23.8812	-13.2777	-25.0968	-14.6960	-26.3232	-16.0714	-27.5114	-17.4672	-27.9120	-19.6466	-27.9777	-22.0410	-28.3229	-24.0513	-28.1258	-26.4355	*	*	*	*	*	*
it04	1.1765	11/06/2017 08:38:19	Dico pucu lentamente	max_TD	66.8560	-15.0890	14.7266	82.8404	-3.5000	2.1667	*	*	*	*	*	*	*	*	*	*	*	*	20.0549	6.0623	17.9684	5.7262	15.9147	5.4775	13.8846	5.4612	11.8398	6.4456	9.7125	7.8771	7.5082	9.0946	5.0772	11.6210	2.5427	13.6711	-0.0376	15.1301	-2.7850	16.8481	-5.6737	18.5732	-8.2241	18.4741	-10.9569	18.8671	-13.2383	17.6773	-15.0495	15.2773	-15.6435	10.1035	-15.6816	4.3509	-15.4179	-1.2943	-15.0528	-6.4424	-15.6923	-9.1628	-17.5560	-9.5601	-19.4966	-9.9044	-20.9265	-11.0865	-21.7227	-13.1306	-22.1005	-15.6004	-22.1825	-18.2676	-22.3785	-20.6171	-23.5152	-21.7995	-24.5883	-23.0374	-25.5680	-24.3547	-26.4642	-25.7306	*	*	*	*	*	*	*	*
it04	1.1850	11/06/2017 08:38:19	Dico pucu lentamente	NOFF_TD	66.7370	-17.8223	17.4866	82.7492	-13.7711	12.4016	*	*	*	*	*	*	*	*	*	*	*	*	20.0155	5.6851	17.9500	5.4772	15.9221	5.6465	13.8877	5.7043	11.8452	6.1285	9.7324	7.4600	7.5152	9.0050	5.1105	11.3136	2.5487	13.6279	-0.1381	15.7201	-2.8598	17.2185	-5.6536	18.4870	-8.1946	18.3630	-10.8254	18.4266	-13.1180	17.3149	-14.8461	14.7214	-15.4896	9.7197	-15.6167	4.2019	-15.3761	-1.3827	-15.1784	-6.1965	-15.8710	-8.8375	-17.5574	-9.5578	-19.4282	-10.0127	-20.7603	-11.3330	-21.3206	-13.6893	-21.5571	-16.3092	-21.5193	-19.0804	-21.5757	-21.5421	-22.6221	-22.7677	-23.8818	-23.7583	-25.0314	-24.8699	-26.1358	-26.0274	*	*	*	*	*	*	-30.9107	-30.4727
it04	1.1680	11/06/2017 08:38:19	Dico pucu lentamente	NONS_TD	66.9505	-12.5275	12.4397	82.7673	9.1476	10.4637	*	*	*	*	*	*	*	*	*	*	*	*	20.0211	5.7389	17.9472	5.4390	15.9033	5.2138	13.8828	5.3236	11.8419	6.3233	9.7233	7.6518	7.5309	8.8034	5.1363	11.0760	2.6107	13.1828	0.0144	14.8251	-2.7579	16.7139	-5.6680	18.5488	-8.3104	18.7988	-10.9478	18.8366	-13.1317	17.3560	-14.8038	14.6060	-15.3785	9.4424	-15.3655	3.6263	-15.1515	-1.8576	-14.9427	-6.6581	-15.5975	-9.3353	-17.5022	-9.6515	-19.5501	-9.8196	-21.1344	-10.7783	-22.1818	-12.4926	-22.7697	-14.7275	-22.8875	-17.4036	-23.0663	-19.8245	-23.9358	-21.3435	-24.6937	-22.9300	-25.5446	-24.3771	-26.2911	-25.8870	*	*	*	*	*	*	*	*
it04	1.1305	11/06/2017 08:38:19	Dico pucu lentamente	peak1_TD	67.3358	-29.5277	30.1037	81.3496	44.7712	44.8704	*	*	*	*	*	*	*	*	*	*	*	*	19.9821	5.3651	17.9334	5.2523	15.9086	5.3361	13.8904	5.9030	11.8358	6.6778	9.7222	7.6732	7.5308	8.8044	5.2862	9.6963	2.9435	10.7954	0.4226	12.4308	-2.2447	14.1709	-4.9751	15.5828	-7.7551	16.7095	-10.2613	16.5372	-12.3568	15.0214	-13.3288	10.5752	-13.9759	5.9422	-14.1483	0.8370	-13.9407	-4.4176	-13.8190	-8.8588	-14.7541	-10.8702	-16.4336	-11.4637	-18.6156	-11.2999	-21.0095	-10.9635	-23.2346	-11.0295	-24.7417	-12.1552	-25.2134	-14.5531	-25.2223	-17.3400	-25.1080	-20.0727	-24.9595	-22.6588	-25.0794	-24.8238	-25.6565	-26.4603	-26.6369	-27.7008	*	*	*	*	*	*
it04	1.2315	11/06/2017 08:38:19	Dico pucu lentamente	peak2_TD	65.6024	-7.8201	8.8749	80.4085	-53.8731	53.9951	*	*	*	*	*	*	*	*	*	*	*	*	19.7902	3.5286	17.7890	3.2992	15.8230	3.3677	13.8662	4.0602	11.8667	4.8826	9.8170	5.6805	7.6747	6.9593	5.3717	8.9092	2.8891	11.1859	0.2634	13.3643	-2.4417	15.1469	-5.1257	16.2274	-7.6481	16.3071	-10.0327	15.7718	-12.1568	14.4190	-13.7163	11.6341	-15.0493	8.6207	-15.9832	5.0419	-16.5607	1.1218	-17.0454	-2.5403	-18.0404	-4.8894	-18.9475	-7.2002	-19.8875	-9.2852	-20.7800	-11.3037	-20.9836	-14.1577	-20.8942	-17.1738	-20.9865	-19.7333	-21.1468	-22.0364	-22.0115	-23.4297	-23.7506	-23.8921	-25.4739	-24.4451	-27.0557	-25.1962	*	*	*	*	*	*	-32.3405	-29.4661
it04	1.0175	11/06/2017 08:38:25	Dico pogo lentamente	max_TD	61.1459	12.8021	11.9362	81.3154	2.2945	2.2049	*	*	*	*	*	*	*	*	*	*	21.2837	-0.1979	19.3443	-0.7392	17.4519	-1.2605	15.6094	-1.5429	13.7946	-1.3910	11.9674	-0.9712	10.0378	1.0371	7.8461	4.7630	5.3830	8.8046	2.6540	12.8727	-0.2806	16.5560	-3.0326	18.0746	-5.5010	17.8340	-7.7297	16.6142	-9.7905	14.9606	-11.7760	13.2717	-13.4880	11.0100	-15.1127	8.7790	-17.0060	7.3859	-18.3074	4.8149	-19.5251	2.3158	-20.9698	0.4418	-22.0063	-2.0127	-22.3617	-5.3659	-22.9215	-8.1289	-23.4273	-10.7618	-23.5353	-13.7288	-24.0363	-15.9958	-25.0833	-17.5003	-25.8146	-19.3067	-26.5595	-21.0264	-27.7468	-22.2627	-28.9413	-23.4925	-30.2802	-24.6045	*	*	*	*	*	*
it04	1.1160	11/06/2017 08:38:25	Dico pogo lentamente	NOFF_TD	66.1371	33.6761	34.8892	83.3961	-15.3008	13.6871	*	*	*	*	*	*	*	*	*	*	*	*	19.9301	4.8679	17.9145	4.9962	15.8784	4.6424	13.8714	4.4577	11.8658	4.9327	9.7803	6.4530	7.5176	8.9734	5.0432	11.9339	2.3325	15.1789	-0.5395	18.0745	-3.1930	18.8696	-5.7663	18.9695	-8.3520	18.9550	-10.7628	18.2169	-13.1142	17.3035	-14.9022	14.8748	-16.2232	11.5503	-17.2405	7.9232	-17.8423	3.8315	-18.0624	-0.5486	-18.5115	-4.0319	-19.5527	-6.1739	-20.5355	-8.2587	-21.4847	-10.2590	-22.4767	-12.0827	-23.1092	-14.2847	-23.1801	-17.0451	-23.1724	-19.7022	-23.5064	-21.8090	-24.4594	-23.1689	-25.7534	-24.1767	-27.2603	-25.0113	*	*	*	*	*	*	-32.6706	-29.2337
it04	1.0715	11/06/2017 08:38:25	Dico pogo lentamente	peak1_TD	63.5554	61.9154	61.7762	82.2063	31.4369	31.6296	*	*	*	*	*	*	*	*	*	*	*	*	19.6133	1.8351	17.6700	1.6887	15.7480	1.6441	13.8350	1.6885	11.9147	2.0878	9.8935	4.0710	7.6268	7.5735	5.0691	11.6948	2.1887	16.2102	-0.8360	19.8142	-3.6664	21.2146	-6.1933	20.7976	-8.4185	19.2052	-10.3067	16.6896	-12.3109	14.8831	-14.1508	12.8215	-15.7226	10.3010	-17.1661	7.7526	-18.5208	5.2660	-19.5240	2.3137	-20.4535	-0.4977	-21.5709	-2.7511	-22.4413	-5.2398	-23.2682	-7.6149	-23.9758	-9.9995	-24.4763	-12.5014	-24.9044	-14.9318	-25.4530	-17.0742	-26.2614	-18.8223	-27.2485	-20.3235	-28.6653	-21.3808	-30.4099	-22.1656	*	*	*	*	*	*	-35.3776	-27.3278
