pl04	1.3874	26/05/2017 17:55:36	Mowie podo teraz	O	58.7830	54.6384	55.3246	71.2945	-25.2639	25.4071	66.6710	-21.9152	21.8433	*	*	*	*	*	*	*	*	29.8399	-2.2536	27.8203	-1.7791	25.7876	-1.3876	23.7532	-1.0369	21.7258	-0.6752	19.6996	-0.2987	17.6647	0.0593	15.6216	0.4525	13.5630	0.9232	11.4755	1.5786	9.3392	2.3036	7.1478	3.0112	4.8900	3.7710	2.5863	4.3614	0.1052	5.5796	-2.4898	6.7847	-5.1729	7.8474	-7.9395	8.7757	-10.5030	8.7134	-12.9820	8.2716	-15.2872	7.3219	-17.3383	5.8072	-18.9976	3.5809	-20.4713	1.1947	-21.9124	-1.0522	-23.4482	-2.9885	-25.2049	-4.4973	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-42.0045	-22.8275
pl04	1.3337	26/05/2017 17:55:39	Mowie pata teraz	a	57.8197	-17.9193	19.9577	69.3448	-9.8469	9.4650	63.3675	34.0078	35.2472	*	*	*	*	*	*	30.7677	-5.7981	28.9558	-5.0102	27.1468	-4.1615	25.3098	-3.3344	23.4105	-2.6787	21.4659	-2.1809	19.4865	-1.8557	17.4981	-1.5816	15.5077	-1.2620	13.5073	-0.8451	11.4815	-0.1999	9.3991	0.7368	7.2378	1.7822	4.9923	2.8272	*	*	0.0333	5.9799	-2.5607	7.1130	-5.2089	7.9897	-7.7351	8.0706	-10.0554	7.3496	-12.3092	6.4397	-14.5099	5.4137	-16.3659	3.6397	-17.8759	1.2971	-19.2594	-1.0698	-20.5883	-3.3314	-22.0348	-5.2373	-23.6988	-6.7177	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-35.6750	-22.0437	-36.1597	-24.2737	-36.3026	-26.6565
pl04	1.3523	26/05/2017 17:55:39	Mowie pata teraz	a	57.9768	17.4738	15.8283	69.0464	-15.9540	15.6723	63.6980	13.3022	14.2735	*	*	*	*	*	*	31.3732	-4.1144	29.4631	-3.4285	27.5184	-2.8470	25.5300	-2.4372	23.5088	-2.2079	21.4843	-2.0741	19.4762	-1.9304	17.4843	-1.7170	15.5015	-1.3542	13.5034	-0.9689	11.4825	-0.4834	9.4126	0.3851	7.2677	1.3734	5.0224	2.5497	2.6711	3.7713	0.2337	4.8638	-2.2823	5.8228	-4.8466	6.5554	-7.3902	6.8814	-9.8604	6.7556	-12.2099	6.1693	-14.4354	5.2307	-16.3496	3.6034	-17.9943	1.5382	-19.5060	-0.6090	-20.9570	-2.6968	-22.4437	-4.5867	-23.9603	-6.3322	-25.4087	-8.1009	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-35.4548	-22.2150	-36.0518	-24.3517	-36.3022	-26.6567
pl04	1.3709	26/05/2017 17:55:39	Mowie pata teraz	a	58.5051	40.9144	39.8842	68.7049	-18.3735	18.3860	63.8761	-1.6333	0.9039	*	*	*	*	*	*	*	*	30.0401	-1.6294	27.9594	-1.2869	25.8610	-1.0885	23.7597	-1.0056	21.6659	-1.0225	19.6252	-0.8426	17.5975	-0.6027	15.5726	-0.2852	13.5380	0.1288	11.4795	0.4039	9.4002	0.7087	7.2831	1.1632	5.0891	1.9341	2.8122	2.7897	0.4092	3.8867	-2.1083	5.0164	-4.6329	5.7090	-7.1647	6.1037	-9.6327	6.0615	-11.9512	5.4649	-14.1951	4.6409	-16.3420	3.5865	-17.9913	1.5320	-19.4876	-0.6433	-20.9358	-2.7333	-22.2534	-4.8895	-23.8463	-6.5003	-25.5490	-7.9088	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-35.0340	-22.5423	-35.2520	-24.9302	-34.9119	-27.5903
pl04	1.3895	26/05/2017 17:55:39	Mowie pata teraz	a	59.5594	53.7181	53.3893	68.3091	-15.6432	15.8835	63.7298	-10.8094	10.5571	*	*	*	*	*	*	*	*	30.0863	-1.4853	28.0018	-1.1370	25.9017	-0.9227	23.7993	-0.8159	21.7037	-0.8030	19.6587	-0.5976	17.6238	-0.3438	15.5900	-0.0232	13.5461	0.3869	11.4787	0.6500	9.3919	0.9260	7.2697	1.3461	5.0724	2.0875	2.7917	2.9324	0.3850	4.0215	-2.1288	5.1115	-4.6446	5.7556	-7.1628	6.0973	-9.6154	6.0089	-11.9259	5.3960	-14.1658	4.5689	-16.2903	3.4712	-17.9230	1.3929	-19.4210	-0.7677	-20.8757	-2.8368	-22.2303	-4.9263	-23.8776	-6.4541	-25.6260	-7.8034	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-35.0393	-22.5381	-35.2029	-24.9658	-34.8149	-27.6555
pl04	1.4082	26/05/2017 17:55:39	Mowie pata teraz	a	60.7092	49.8781	50.4930	68.0623	-9.1850	9.5886	63.4212	-12.4859	12.5693	*	*	*	*	*	*	*	*	30.2988	-0.8229	28.2373	-0.3039	26.1580	0.1216	24.0668	0.4652	21.9804	0.7997	19.9029	1.1860	17.8148	1.5369	15.7205	1.9403	13.6054	2.2669	11.4724	2.5239	9.3166	2.8932	7.1250	3.3221	4.8531	4.1119	2.4942	5.0020	0.0624	5.8181	-2.3963	6.3512	-4.8293	6.4869	-7.2158	6.2799	-9.5484	5.8049	-11.8096	5.0793	-13.9632	4.0717	-15.7300	2.2221	-17.2577	0.0383	-18.8162	-1.8977	-20.3607	-3.7232	-22.1376	-5.0738	-24.1202	-6.0964	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-35.8965	-21.8714	-36.0530	-24.3508	*	*
pl04	1.3964	26/05/2017 17:55:43	Mowie pogo teraz	O	56.9455	23.4440	22.5464	72.0184	49.3339	49.0652	65.6081	69.1419	68.5433	*	*	*	*	*	*	*	*	*	*	*	*	24.2616	-7.6057	22.6779	-6.1882	21.0497	-4.5922	19.2747	-3.4022	17.3779	-2.7643	15.4418	-2.2535	13.4697	-2.0398	11.4874	-1.9336	9.4975	-1.8353	7.4767	-1.4815	5.4771	-1.6468	2.9261	1.9981	0.2163	4.9607	-2.5555	7.0891	-5.3765	8.6534	-8.1532	9.5126	-10.7942	9.6009	-13.1298	8.6740	-15.4786	7.7917	-17.9429	7.1550	-19.6873	4.9850	-21.0962	2.3624	-22.2275	-0.5097	-23.3220	-3.1894	-24.5874	-5.4076	-25.9359	-7.3792	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-38.0792	-25.4634
pl04	1.4150	26/05/2017 17:55:43	Mowie pogo teraz	O	57.4842	33.6318	33.2471	73.0731	54.6628	54.3867	66.5285	74.5583	74.5361	*	*	*	*	*	*	*	*	*	*	*	*	24.3000	-7.4493	22.7054	-6.0563	21.0842	-4.3925	19.3114	-3.1339	17.4231	-2.3195	15.4758	-1.7423	13.4858	-1.5277	11.4855	-1.3908	9.4710	-1.1416	7.4363	-0.9298	5.3990	-0.9263	2.7136	3.4759	0.0531	5.8699	-2.7566	8.0211	-5.5215	9.2276	-8.2166	9.7311	-10.9413	10.0491	-13.3512	9.2769	-15.5465	7.9585	-18.3594	8.0835	-20.3256	6.2847	-21.9577	3.9720	-23.1884	1.1445	-24.3112	-1.6155	-25.5327	-4.0139	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-39.6543	-24.4057
pl04	1.4336	26/05/2017 17:55:43	Mowie pogo teraz	O	58.2584	35.8155	36.0334	74.3372	55.3154	55.6542	68.2741	68.5236	69.0527	*	*	*	*	*	*	*	*	*	*	*	*	24.6353	-6.0831	23.0215	-4.5421	21.3250	-2.9973	19.4992	-1.7624	17.5615	-0.9574	15.5683	-0.3499	13.5321	-0.0571	11.4806	0.0887	9.4178	0.2478	7.1977	2.3291	4.9087	3.5981	2.3482	6.0173	-0.6919	10.0186	-3.5049	11.4885	-6.3480	12.5000	-8.9314	12.1961	-11.5437	11.8846	-14.0407	11.1542	-16.4122	10.0836	-18.7089	8.8626	-20.9023	7.4589	*	*	-23.4614	1.6144	-24.1093	-1.9366	-24.7567	-5.1579	-26.2443	-6.9569	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-37.9903	-25.5231
pl04	1.3274	26/05/2017 17:55:46	Mowie puku teraz	u	59.8542	17.1511	17.2719	70.8165	-110.0452	108.1062	72.1456	58.8693	62.0479	*	*	*	*	*	*	*	*	*	*	26.3701	-6.9090	24.6906	-5.8579	23.0143	-4.5765	21.3301	-2.9675	19.5576	-1.3363	17.6427	-0.1572	15.6456	0.8130	13.5722	1.2158	11.4752	1.6887	9.3500	2.0197	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-10.5314	8.8001	-13.7802	10.4451	-16.7506	10.9144	-19.1463	9.8377	*	*	*	*	-24.7080	3.7603	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-34.6535	-20.1725	-34.0825	-23.2824	-34.7379	-25.3021	-36.0873	-26.8010
pl04	1.3461	26/05/2017 17:55:46	Mowie puku teraz	u	60.1927	11.7929	12.2385	68.0506	-138.9763	137.9593	72.5199	-11.6313	7.6309	*	*	*	*	*	*	*	*	*	*	26.4044	-6.7879	24.7245	-5.7196	23.0389	-4.4587	21.3673	-2.7522	19.5838	-1.1450	17.6692	0.1038	15.6668	1.1324	13.5837	1.5784	11.4739	2.0761	9.3351	2.4099	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-13.0501	8.4569	-16.1527	9.4466	-18.7073	8.8591	*	*	-23.1074	6.1202	-25.1386	4.5016	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-34.9392	-19.9338	-34.2873	-23.1231	-34.9199	-25.1705	-36.2546	-26.6887
pl04	1.3248	26/05/2017 17:55:49	Mowie pada teraz	a	57.2577	-39.1016	41.0209	68.8621	5.6454	6.1842	62.7793	51.1356	52.5048	*	*	*	*	*	*	30.4142	-6.7810	28.6596	-5.9339	26.9242	-4.9489	25.1489	-3.9904	23.3137	-3.1423	21.4006	-2.5592	19.4377	-2.2120	17.4629	-1.9274	15.4836	-1.6242	13.4999	-1.0799	11.4818	-0.2818	9.4100	0.4524	7.2464	1.6643	4.9544	3.1770	2.5705	4.4713	0.0576	5.8448	-2.4777	6.7283	-4.9602	7.0052	-7.3788	6.8421	-9.7590	6.4466	-12.0744	5.8003	-14.2406	4.7525	-16.1691	3.2010	-17.7173	0.9741	-19.0480	-1.4647	-20.3724	-3.7031	-21.7039	-5.7638	-23.2783	-7.3378	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-38.3059	-25.3112
pl04	1.3434	26/05/2017 17:55:49	Mowie pada teraz	a	56.9953	-3.0738	4.8442	68.9299	-5.3209	4.7450	63.3506	20.9311	22.5480	*	*	*	*	*	*	30.6827	-6.0344	28.8599	-5.3092	27.0501	-4.5037	25.2094	-3.7437	23.3212	-3.1062	21.3815	-2.6700	19.4184	-2.3531	17.4433	-2.1212	15.4700	-1.8285	13.4904	-1.3831	11.4832	-0.6985	9.4266	0.0177	7.2929	1.0291	5.0264	2.5121	2.6601	3.8476	0.1751	5.1901	-2.4018	6.3767	-4.9426	6.9354	-7.4212	6.9882	-9.8830	6.8244	-12.2041	6.1534	-14.4019	5.1485	-16.2539	3.3900	-17.7972	1.1368	-19.1573	-1.2605	-20.4748	-3.5268	-21.9975	-5.2967	-23.7296	-6.6724	-25.5077	-7.9654	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl04	1.3620	26/05/2017 17:55:49	Mowie pada teraz	a	57.3011	25.1637	23.6874	68.7082	-15.5258	14.9307	63.4067	-3.4847	2.2430	*	*	*	*	*	*	31.2769	-4.3821	29.3545	-3.7670	27.3871	-3.3116	25.3775	-3.0585	23.3708	-2.8690	21.3718	-2.7262	19.3871	-2.5810	17.4209	-2.3414	15.4555	-2.0478	13.4815	-1.6645	11.4847	-1.1440	9.4337	-0.1670	7.2814	1.1856	5.0255	2.5204	2.6490	3.9248	0.1733	5.2001	-2.3352	6.0682	-4.9068	6.7938	-7.4499	7.0874	-9.8953	6.8617	-12.2220	6.2021	-14.4098	5.1680	-16.3936	3.7014	-18.0904	1.7338	-19.4892	-0.6403	-20.7994	-2.9680	-22.1055	-5.1248	-23.5238	-6.9758	-25.1268	-8.4869	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-36.9893	-26.1953
