it02	0.9836	12/12/2016 14:42:18	Dico butu lentamente	u	60.4861	116.3411	116.0161	79.5363	48.8734	49.3723	70.2493	-22.9129	21.9578	48.3898	-2.6454	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.2902	-2.2180	20.6039	-3.6753	18.0807	-4.7092	15.6662	-5.0269	13.2485	-3.5508	10.7018	-1.9364	8.0972	-1.1693	5.4968	-1.0164	2.7975	-0.5438	-0.4022	1.8540	-4.1347	5.3339	-8.1040	8.4146	-12.1505	10.7299	-15.9103	11.5554	-19.6454	11.9042	-22.7870	10.7111	-25.6038	8.8627	-28.3321	6.9114	-30.7963	4.5926	-33.5668	2.7936	-35.7332	0.1896	-36.6473	-3.8292	-36.6165	-8.5986	-35.7215	-13.8500	-33.5406	-19.8387	-31.4863	-25.1156	-30.4299	-29.0762	-32.8069	-30.1572	-35.7796	-30.9535	-39.2629	-31.6169	-41.8897	-33.0086	*	*	-47.1897	-36.1973
it02	0.9985	12/12/2016 14:42:18	Dico butu lentamente	u	62.3563	119.4906	119.3513	80.1928	41.3529	41.8409	69.6989	-33.5532	33.1490	48.9444	-1.6244	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.5492	-4.2171	18.0705	-4.8771	15.6728	-4.7177	13.2409	-3.1431	10.6984	-1.8794	7.9801	0.0234	5.2771	0.5702	2.4588	1.3461	-0.6406	2.9353	-4.3609	6.1957	-8.3346	9.1695	-11.8511	9.8730	-15.4453	10.3769	-19.0562	10.5690	-22.7721	10.6807	-25.5922	8.8412	-28.0805	6.4865	-30.4762	4.0980	-32.8133	1.7247	-34.1735	-1.8461	-34.7456	-6.1172	-33.5793	-11.9708	-33.0250	-16.6148	-32.2086	-21.1001	-31.8292	-24.8157	-31.4934	-28.2183	-31.8828	-30.8440	-35.1041	-31.4150	-39.1429	-31.6921	*	*	*	*	-48.4622	-35.5973
it02	1.0133	12/12/2016 14:42:18	Dico butu lentamente	u	64.2459	116.7732	117.2622	80.7503	30.8603	31.7912	69.1707	-40.5622	40.0168	48.2716	-2.8629	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.4897	-0.8054	20.7800	-1.9300	18.2423	-2.0582	15.7407	-1.5119	13.1923	-0.5167	10.5731	0.2706	7.9134	0.7022	5.0845	1.9607	1.9547	4.1590	-1.3992	6.3757	-4.9745	8.5329	-8.5095	9.7420	-12.5330	11.8248	-16.1524	12.1688	-19.6429	11.8987	-22.4966	10.1179	-25.4573	8.5912	-28.1087	6.5340	-30.9205	4.7846	-33.5718	2.8006	-35.6661	0.1021	-35.9463	-4.6726	-35.3910	-9.9593	-34.3876	-15.2176	-33.0414	-20.3114	-31.4150	-25.1779	-30.8034	-28.7749	-32.0055	-30.7528	-35.3272	-31.2626	-39.2779	-31.6076	-44.4579	-31.5381	*	*	*	*
it02	1.0282	12/12/2016 14:42:18	Dico butu lentamente	u	65.9565	103.8545	105.0110	81.1410	16.6712	17.5335	68.5119	-45.0070	44.9709	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.7463	1.0109	21.0304	0.5498	18.4211	0.8736	15.7945	1.0239	13.1709	0.6383	10.5543	0.5939	7.9076	0.7607	5.0394	2.2867	2.0432	3.6651	-1.2713	5.7953	-4.5719	6.9994	-8.1861	8.6831	-12.1772	10.8065	-16.0058	11.7972	-19.5265	11.6348	-22.3897	9.8996	-25.0571	7.8499	-27.5241	5.5470	-30.1168	3.5427	-32.6282	1.4623	-33.6954	-2.4701	-33.9184	-7.1124	-32.7697	-12.8697	-32.9614	-16.6800	-31.8649	-21.4257	-32.2256	-24.4690	-31.8395	-27.9391	-33.6988	-29.4944	-36.4359	-30.5051	-40.4702	-30.8605	-43.6042	-32.0269	*	*	-48.8581	-35.4106
it02	1.0431	12/12/2016 14:42:18	Dico butu lentamente	u	67.3308	83.0563	84.5245	81.2083	4.0804	4.8720	67.6816	-45.4337	45.4391	49.6223	-0.3766	*	*	*	*	*	*	*	*	*	*	*	*	29.8466	3.9814	26.7854	2.8809	23.8578	1.8004	21.1507	1.7422	18.4943	2.0740	15.8241	2.4192	13.1336	2.6582	10.4336	2.6648	7.7452	2.4148	5.0670	2.0874	2.2647	2.4294	-1.1617	5.2985	-4.9293	8.3607	-8.8189	10.7550	-12.3159	11.2033	-15.7768	11.2171	-19.1619	10.8085	-22.2153	9.5434	-25.1971	8.1091	-28.2576	6.7856	-30.9544	4.8370	-32.9397	1.9040	-33.1630	-3.1650	-33.3888	-7.7495	-33.1136	-12.4880	-34.1964	-15.4137	-34.1431	-19.2681	-34.2935	-22.6608	-34.0353	-26.1677	-35.2417	-28.3478	-37.3650	-29.8702	-39.6637	-31.3658	*	*	*	*	*	*
it02	1.0580	12/12/2016 14:42:18	Dico butu lentamente	u	68.3456	62.0956	63.8351	81.2402	-5.5313	4.8637	67.1241	-41.9273	42.4271	49.1051	-1.3286	*	*	*	*	*	*	38.0078	1.7832	35.2765	2.4987	32.5156	3.0622	29.7262	3.4420	26.9199	3.6197	24.1112	3.5943	21.3462	3.6785	18.5993	3.7948	15.8559	3.9211	13.1098	3.9408	10.3635	3.8679	7.6229	3.6594	4.8966	3.3177	2.1210	3.2312	-1.2057	5.4982	-4.8554	8.0793	-8.7739	10.6076	-12.4362	11.5475	-16.0612	11.9376	-19.4512	11.4641	-22.3509	9.8203	-24.7788	7.3342	-27.1006	4.8318	-29.3135	2.3013	-31.6545	0.0810	-32.8096	-3.6263	-32.1546	-9.2343	-31.6226	-14.1434	-31.7835	-17.8878	-32.1676	-21.1390	-31.7941	-24.8464	-32.0805	-27.7447	-33.3844	-29.7281	-35.0181	-31.4737	-37.7707	-32.5518	*	*	*	*	*	*
it02	0.9648	12/12/2016 14:42:26	Dico baca lentamente	a	59.7270	-17.4736	17.2100	67.6251	10.0277	9.4379	70.3673	-25.3784	26.2255	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.3360	-1.8943	20.4022	-5.6732	17.9393	-7.0285	15.6289	-6.7893	13.2876	-5.6617	10.9103	-5.5153	8.5190	-5.4630	6.0555	-5.0506	3.5616	-4.8075	0.9602	-4.3246	-1.9174	-3.1123	-4.9523	-1.9045	-8.0184	-1.0966	-11.0129	-0.8557	-14.1102	-0.6402	-17.2985	-0.5004	-20.0975	-1.3386	-22.6718	-2.6468	-25.0681	-4.2589	-27.4111	-5.9380	-29.7289	-7.6473	-31.3468	-10.2061	-32.7571	-12.8837	-34.1102	-15.5021	-35.8379	-17.6631	-36.1844	-21.0074	-36.2893	-24.3495	-36.3612	-27.5159	-37.7314	-29.6199	-38.9631	-31.8048	-40.2455	-33.9499	-42.1709	-35.7651	-43.7081	-37.8388
it02	0.9797	12/12/2016 14:42:26	Dico baca lentamente	a	59.6187	-15.6868	16.0965	67.9706	16.7254	16.3543	70.1175	-12.1529	12.9434	51.1906	2.5103	*	*	*	*	*	*	*	*	*	*	*	*	*	*	26.5753	1.7264	23.2828	-2.2708	20.3262	-6.4261	17.9426	-6.9741	15.6264	-6.9070	13.2935	-5.9805	10.9055	-5.4337	8.4779	-5.0448	6.0171	-4.7733	3.3404	-3.5731	0.3954	-1.7632	-2.6863	-0.1835	-5.6673	0.4368	-8.5773	0.5033	-11.5329	0.4621	-14.5133	0.2732	-17.3956	-0.3020	-20.1600	-1.2227	-22.6289	-2.7194	-24.9465	-4.4467	-27.2006	-6.2366	-29.4539	-8.0062	-31.1765	-10.4110	-32.6968	-12.9507	-33.7316	-15.8903	-34.4868	-18.9426	-34.9851	-22.0560	-35.5979	-24.9072	-36.7622	-27.2179	-37.9528	-29.4686	-39.1437	-31.6916	-40.4448	-33.8358	-42.2735	-35.7116	-43.8285	-37.7820
it02	0.9947	12/12/2016 14:42:26	Dico baca lentamente	a	59.3407	-6.7760	7.5488	68.4593	26.5268	25.5892	70.0666	-6.6711	6.7020	51.3991	2.8940	*	*	*	*	*	*	*	*	*	*	*	*	*	*	26.3406	0.4364	23.0586	-3.8580	20.2640	-7.0422	17.9396	-7.0221	15.6499	-5.8001	13.2736	-4.9085	10.8712	-4.8440	8.4681	-4.9448	6.0463	-4.9839	3.5782	-4.9004	0.7550	-3.3942	-2.0745	-2.5140	-4.9834	-1.8026	-7.7712	-1.8040	-11.0686	-0.7144	-14.4757	0.1881	-17.5698	0.0538	-20.2433	-1.0684	-22.7501	-2.5147	-25.1847	-4.0787	-27.4847	-5.8337	-29.7598	-7.6069	-31.9668	-9.4602	-34.0771	-11.4182	-35.4478	-14.1306	-36.5375	-17.0005	-37.0236	-20.2735	-38.2436	-22.7730	-38.6953	-25.7813	-39.6377	-28.3174	-40.0320	-31.1351	-41.1940	-33.4069	-42.9031	-35.3836	*	*
it02	1.0095	12/12/2016 14:42:26	Dico baca lentamente	a	59.2410	7.5687	6.5746	68.7999	40.8495	39.8962	69.9468	-3.8866	4.3031	51.2164	2.5577	*	*	*	*	*	*	*	*	*	*	*	*	*	*	26.1797	-0.4475	22.9111	-4.9020	20.3422	-6.2674	18.0198	-5.7080	15.6716	-4.7734	13.2623	-4.2988	10.8328	-4.1855	8.4055	-4.3072	5.9687	-4.4238	3.4815	-4.3605	0.8851	-3.9843	-1.8678	-3.3011	-4.8720	-2.1673	-7.8971	-1.4435	-11.1299	-0.5590	-14.2084	-0.4178	-17.2804	-0.5374	-20.0146	-1.4921	-22.5672	-2.8236	-25.0290	-4.3193	-27.2888	-6.1115	-29.2216	-8.3093	-30.8321	-10.8253	-32.3658	-13.3182	-33.6693	-15.9542	-34.9745	-18.4807	-35.4758	-21.6270	-36.2398	-24.3894	-37.1179	-26.9535	-38.6391	-28.9997	-40.0344	-31.1336	-41.1768	-33.4167	-43.1747	-35.2421	-44.7197	-37.3619
it02	1.0244	12/12/2016 14:42:26	Dico baca lentamente	a	59.4998	20.6032	19.8990	69.4019	55.5122	54.4830	70.0354	1.3626	1.2589	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	26.2601	-0.0061	23.1182	-3.4358	20.4084	-5.6120	18.0458	-5.2820	15.6826	-4.2559	13.2560	-3.9567	10.8165	-3.9063	8.3762	-4.0097	5.9170	-4.0502	3.3746	-3.7638	0.6831	-3.0680	-2.1252	-2.3208	-5.1074	-1.3964	-8.2551	-0.4190	-11.4641	0.2879	-14.4779	0.1931	-17.2505	-0.5985	-19.9063	-1.6927	-22.4509	-3.0200	-24.8668	-4.5700	-27.1236	-6.3459	-28.9852	-8.6179	-30.5669	-11.1444	-32.5421	-13.1225	-34.6833	-14.9144	-36.7322	-16.8161	-37.4659	-19.8868	-38.0970	-22.8913	-38.4405	-25.9707	-39.3677	-28.5019	-40.1180	-31.0812	-41.1712	-33.4200	-42.2243	-35.7372	*	*
it02	1.0393	12/12/2016 14:42:26	Dico baca lentamente	a	60.0643	30.1070	29.4111	70.2545	69.0215	68.2253	70.1971	-2.4017	1.9501	51.0370	2.2275	*	*	*	*	*	*	*	*	*	*	*	*	*	*	25.8950	-2.0123	22.9507	-4.6219	20.3802	-5.8909	18.0600	-5.0487	15.6863	-4.0793	13.2468	-3.4587	10.7479	-2.7286	8.1884	-2.0970	5.5062	-1.0841	2.7355	-0.1980	-0.2650	1.2319	-3.4073	2.5630	-6.6213	3.5601	-9.5629	3.3241	-12.3076	2.4255	-14.9097	1.1715	-17.6013	0.1181	-20.2118	-1.1268	-22.7748	-2.4730	-25.1999	-4.0553	-27.4520	-5.8800	-29.4775	-7.9754	-31.5572	-9.9530	-33.4252	-12.1420	-35.0631	-14.5250	-35.8370	-17.6639	-36.6632	-20.5887	-37.6438	-23.2568	-39.3050	-25.3282	-40.1916	-27.9390	-40.7979	-30.6552	-41.3035	-33.3442	-42.9924	-35.3371	-44.5280	-37.4522
it02	1.0541	12/12/2016 14:42:26	Dico baca lentamente	a	60.6267	41.5165	40.7982	71.5991	85.8133	84.3821	69.9346	-7.4961	7.2945	51.3821	2.8628	*	*	*	*	*	*	*	*	*	*	*	*	*	*	25.9899	-1.4903	22.9675	-4.5031	20.4207	-5.4902	18.0778	-4.7567	15.6894	-3.9351	13.2391	-3.0433	10.7578	-2.8979	8.2623	-2.8493	5.7812	-3.0698	3.1718	-2.6324	0.4826	-2.1587	-2.5465	-0.7157	-5.6989	0.5401	-9.0352	1.8136	-12.0533	1.7809	-14.9594	1.2842	-17.6847	0.2884	-20.4353	-0.7127	-22.8588	-2.3312	-25.0908	-4.2238	-27.2070	-6.2276	-29.2193	-8.3123	-30.9175	-10.7227	-32.6860	-12.9627	-34.3177	-15.2893	-36.2271	-17.2945	-37.1871	-20.1306	-38.2049	-22.8042	-39.0924	-25.4862	-40.0517	-28.0346	-40.7785	-30.6674	-41.5229	-33.2186	-43.7246	-34.9556	-45.5074	-36.9905
it02	1.0691	12/12/2016 14:42:26	Dico baca lentamente	a	61.3835	48.4259	48.1563	73.2045	108.6960	107.1693	69.7838	-10.4260	10.1075	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.3317	-1.9244	20.6494	-3.2240	18.1454	-3.6474	15.7093	-2.9961	13.2333	-2.7290	10.7368	-2.5374	8.2206	-2.4251	5.6575	-2.1766	2.8437	-0.8013	-0.2278	1.0633	-3.3697	2.4201	-6.3950	2.8193	-9.2453	2.4150	-12.2396	2.2530	-15.1439	1.7024	-18.0905	1.1175	-20.7492	-0.1311	-23.0993	-1.9251	-25.2939	-3.9099	-27.5389	-5.7568	-29.8804	-7.4495	-31.8638	-9.5841	-33.3924	-12.1783	-34.7308	-14.8658	-36.0130	-17.4973	-37.2074	-20.1128	-38.2122	-22.7984	-39.3958	-25.2607	-40.8615	-27.4813	-41.5748	-30.1685	-42.1523	-32.8582	*	*	-45.6851	-36.9067
it02	1.0839	12/12/2016 14:42:26	Dico baca lentamente	a	61.9845	52.2900	52.0084	74.6789	125.6514	124.5806	69.7712	-15.0372	14.7360	50.6580	1.5299	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.3204	-2.0047	20.6101	-3.6135	18.1224	-4.0246	15.6909	-3.8615	13.2364	-2.9007	10.7072	-2.0303	8.0396	-0.5827	5.2756	0.5812	2.2021	2.7785	-0.9781	4.4660	-4.2851	5.9069	-7.3669	6.0011	-10.3793	5.6607	-13.3289	5.0137	-16.1815	4.0540	-18.8479	2.6646	-21.4242	1.1194	-23.8206	-0.7069	-26.3468	-2.2830	-28.8776	-3.8580	-31.2780	-5.6254	-32.5529	-8.7551	-33.0893	-12.5149	-33.8712	-15.7471	-35.1502	-18.3144	-36.8041	-20.4655	-38.1132	-22.8782	-39.6919	-25.0407	-41.1422	-27.2895	-41.8687	-29.9844	-42.5254	-32.6446	*	*	-45.3783	-37.0513
it02	1.0988	12/12/2016 14:42:26	Dico baca lentamente	a	62.7204	54.0485	53.9268	76.4806	139.0157	138.3245	69.3114	-18.9346	18.7631	50.6960	1.5999	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.1587	-3.1493	20.6376	-3.3407	18.1858	-2.9850	15.7268	-2.1706	13.2031	-1.0991	10.6058	-0.2905	8.0123	-0.3042	5.1383	1.5725	1.9692	4.0785	-1.4307	6.5186	-4.5165	6.7885	-7.6567	6.9500	-10.7671	6.7706	-13.7859	6.1718	-16.5326	4.8496	-19.1641	3.3105	-21.5725	1.3941	-23.7794	-0.7766	-25.6539	-3.3537	-27.4946	-5.8196	-29.1336	-8.4242	-30.7776	-10.8909	-32.4824	-13.1888	-33.9530	-15.6632	-35.3470	-18.1279	-36.6336	-20.6146	-38.2239	-22.7889	-39.8596	-24.9161	-41.4622	-27.0709	-42.8904	-29.3442	-43.5630	-32.0505	*	*	*	*
it02	1.1137	12/12/2016 14:42:26	Dico baca lentamente	a	63.6318	58.2796	57.9653	78.6635	142.4095	142.6083	69.0200	-18.1107	18.2716	50.9772	2.1175	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.7621	-2.1077	18.2340	-2.1943	15.7178	-2.5957	13.2148	-1.7293	10.6395	-0.8679	7.9542	0.2866	5.2083	1.0673	2.0305	3.7359	-1.2897	5.8790	-5.0055	8.6512	-8.4068	9.4057	-11.7540	9.5950	-14.6611	8.3897	-17.4116	6.8418	-20.1665	5.3582	-22.5125	3.1356	-24.5951	0.6008	-26.2518	-2.4297	-27.7367	-5.4762	-29.2581	-8.2617	-30.8224	-10.8371	-32.0802	-13.6353	-33.4199	-16.2098	-34.7222	-18.7196	-36.6328	-20.6153	-38.2581	-22.7613	-39.9459	-24.8519	-41.5506	-27.0104	-42.9529	-29.3051	-43.5105	-32.0806	*	*	-46.0058	-36.7554
it02	1.1286	12/12/2016 14:42:26	Dico baca lentamente	a	64.5301	59.9267	59.9670	81.1964	135.3386	135.9626	68.8291	-19.5622	19.2592	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.2852	-1.3550	15.7138	-2.7832	13.2207	-2.0477	10.6424	-0.9182	7.8404	1.4453	4.9274	3.0952	1.6820	5.6806	-1.7045	7.7601	-5.1981	9.3846	-8.7324	10.4717	-12.0229	10.3648	-15.4064	10.2784	-18.4075	9.0987	-21.2233	7.5169	-23.8631	5.6377	-25.9547	2.8968	-28.0661	0.3738	-29.9950	-2.2729	-31.9061	-4.8055	-32.8967	-8.3415	-33.5705	-11.9807	-34.6689	-14.9292	-36.4906	-17.0449	-38.3672	-19.0987	-39.7595	-21.5502	-40.9750	-24.0871	-42.0909	-26.6413	-42.3641	-29.6740	-43.8972	-31.8592	*	*	-48.6216	-35.5222
